Match ID,Team ID,Team Name,Player From ID,Player From Name,Event ID,Event Description,Period ID,Period Description,Start Minute,Start Second,End Minute,End Second,Start X,Start Y,End X,End Y,Shot On Target,opponent team name,opponent team id,On Target,Blocked,GK Save,Off Target,Goal,Promising Action,From inside the Penalty Area,Deflected,Big Chance,Direct Free Kick,Corner,Penalty,Post,Other,shot_distance,goal_visibility,deviation_from_center,xG
131355,467,Serbia,9803,Luka Jovic,5,Shot,2,2t,49,57,50,9,99.64,34.66,105.0,30.69,True,Slovenia,516,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0.04051825466742657,0.6569371481277381,0.019411764705882253,0.2
131355,467,Serbia,11563,Sasa Lukic,5,Shot,1,1t,42,48,43,0,90.34,29.52,100.16,30.55,True,Slovenia,516,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.20192266331080255,0.24841843628974863,0.13176470588235295,0.09
131355,467,Serbia,12266,Mijat Gacinovic,5,Shot,2,2t,49,35,49,47,91.55,37.06,94.53,38.65,False,Slovenia,516,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.1769603219889128,0.2799526787138162,0.09000000000000007,0.1
131355,467,Serbia,16827,Dusan Vlahovic,5,Shot,1,1t,26,47,26,59,96.91,30.17,103.34,31.59,True,Slovenia,516,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0.09823321715234848,0.40066581052429856,0.11264705882352936,0.13
131355,467,Serbia,16827,Dusan Vlahovic,5,Shot,1,1t,38,50,39,2,77.88,26.02,90.69,29.64,True,Slovenia,516,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.412285235197615,0.13570008915071421,0.23470588235294118,0.02
131355,467,Serbia,16827,Dusan Vlahovic,5,Shot,1,1t,38,52,39,4,82.47,24.93,86.85,24.47,False,Slovenia,516,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.34754435667939254,0.1529690986721004,0.26676470588235296,0.04
131355,467,Serbia,23948,Ivan Ilic,5,Shot,2,2t,40,20,40,32,87.17,24.05,99.63,31.36,True,Slovenia,516,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.28465314901464234,0.1719003704855457,0.29264705882352937,0.04
131355,467,Serbia,26642,Lazar Samardzic,5,Shot,2,2t,37,19,37,31,87.94,22.63,105.0,39.08,False,Slovenia,516,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.28600747319027614,0.16355744736424516,0.33441176470588235,0.04
131355,516,Slovenia,13500,Jan Mlakar,5,Shot,1,1t,7,3,7,15,94.61,44.93,102.02,39.92,True,Serbia,467,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0.1978764608989895,0.18774882235291174,0.3214705882352941,0.18
131355,516,Slovenia,23908,Adam Gnezda Cerin,5,Shot,1,1t,3,21,3,33,83.34,42.75,101.89,36.12,True,Serbia,467,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.33248225973230106,0.1589718009211974,0.25735294117647056,0.04
131355,516,Slovenia,25095,Timi Max Elsnik,5,Shot,1,1t,20,13,20,25,79.41,35.75,83.07,33.77,True,Serbia,467,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.36969534215559774,0.15529555654520308,0.051470588235294115,0.05
131355,516,Slovenia,25095,Timi Max Elsnik,5,Shot,1,1t,37,0,37,12,92.2,44.28,105.0,37.66,False,Serbia,467,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0.2196055819032764,0.19287702506499063,0.3023529411764706,0.18
131355,516,Slovenia,27995,Benjamin Sesko,5,Shot,1,1t,37,2,37,14,96.36,30.61,105.0,0.0,False,Serbia,467,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.10360501214002907,0.3949883888781049,0.09970588235294119,0.12
131355,516,Slovenia,27995,Benjamin Sesko,5,Shot,2,2t,12,49,13,1,84.11,18.04,102.15,33.31,True,Serbia,467,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.38008751866397117,0.12155280933216162,0.46941176470588236,0.03
131355,516,Slovenia,30898,Zan Karnicnik,5,Shot,2,2t,23,4,23,16,98.88,38.48,105.0,37.06,True,Serbia,467,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0.07602233656174118,0.43778680800425074,0.13176470588235284,0.31
131355,516,Slovenia,30898,Zan Karnicnik,5,Shot,2,2t,33,41,33,53,85.2,51.05,105.0,28.86,False,Serbia,467,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.37749140341319803,0.11674878693441841,0.501470588235294,0.03
131356,16,England,7345,Harry Kane,5,Shot,2,2t,31,17,31,29,101.4,28.8,103.34,32.74,True,Serbia,467,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0.05554021314039564,0.4309797083632863,0.15294117647058822,0.13
131356,16,England,7348,Kyle Walker,5,Shot,1,1t,24,15,24,27,96.2,44.32,105.0,26.0,False,Serbia,467,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.1732025120316984,0.19865659510249942,0.3035294117647059,0.19
131356,16,England,11389,Trent Alexander-Arnold,5,Shot,1,1t,18,2,18,14,82.5,46.06,105.0,26.46,False,Serbia,467,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3677205702724782,0.13850299894858098,0.35470588235294126,0.04
131356,16,England,11389,Trent Alexander-Arnold,5,Shot,1,1t,29,47,29,59,78.7,41.39,91.35,38.31,True,Serbia,467,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.39682312837878086,0.14091205120380146,0.2173529411764706,0.03
131356,16,England,11389,Trent Alexander-Arnold,5,Shot,2,2t,10,44,10,56,79.16,43.82,102.42,34.17,True,Serbia,467,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.40209853231697573,0.13534087246317134,0.2888235294117647,0.04
131356,16,England,24532,Jude Bellingham,5,Shot,1,1t,12,9,12,21,97.83,31.39,105.0,31.7,True,Serbia,467,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0.07676619147585853,0.47711914632311536,0.07676470588235293,0.15
131356,467,Serbia,7569,Aleksandar Mitrovic,5,Shot,1,1t,19,38,19,50,91.85,39.76,105.0,39.85,False,England,16,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.18610427304239957,0.2552114208834733,0.1694117647058823,0.09
131356,467,Serbia,8627,Sergej Milinkovic-Savic,5,Shot,2,2t,43,15,43,27,75.14,22.3,105.0,41.05,False,England,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4740703786410429,0.11610713404744494,0.34411764705882353,0.03
131356,467,Serbia,16827,Dusan Vlahovic,5,Shot,1,1t,22,37,22,49,83.8,37.8,86.85,36.01,True,England,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3028514352433778,0.1823815098607698,0.11176470588235285,0.05
131356,467,Serbia,16827,Dusan Vlahovic,5,Shot,2,2t,36,34,36,46,84.21,27.06,101.62,34.0,True,England,16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.30902676946592667,0.17311916115566767,0.20411764705882357,0.05
131356,467,Serbia,23948,Ivan Ilic,5,Shot,2,2t,47,32,47,44,75.36,23.07,83.74,28.37,True,England,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4662782118817121,0.11877071171958235,0.3214705882352941,0.03
131356,467,Serbia,27419,Veljko Birmancevic,5,Shot,2,2t,37,14,37,26,84.41,29.22,101.75,32.51,True,England,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.29634386645757166,0.18400165398890478,0.14058823529411768,0.05
131357,2,Spain,6133,Alvaro Borja Morata Martin,5,Shot,1,1t,6,20,6,32,84.73,41.5,102.69,36.31,True,Croatia,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.30407313242612455,0.1736886819683368,0.22058823529411764,0.05
131357,2,Spain,6133,Alvaro Borja Morata Martin,5,Shot,1,1t,28,5,28,17,90.45,34.37,105.0,33.72,True,Croatia,4,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0.18933140949449243,0.2714511550318746,0.010882352941176395,0.26
131357,2,Spain,6133,Alvaro Borja Morata Martin,5,Shot,2,2t,7,59,8,11,102.03,27.47,105.0,65.79,False,Croatia,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.0693439109841004,0.28603571332038874,0.19205882352941178,0.25
131357,2,Spain,7486,Daniel Carvajal Ramos,5,Shot,1,1t,46,51,47,3,98.39,35.48,105.0,35.08,True,Croatia,4,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0.06284099896477024,0.541121076247234,0.04352941176470579,0.37
131357,2,Spain,16756,Fabian Ruiz,5,Shot,1,1t,31,21,31,33,91.11,34.22,105.0,37.43,True,Croatia,4,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0.1785541530582593,0.2839619881967248,0.006470588235294084,0.11
131357,2,Spain,17790,Ferran Torres Garcia,5,Shot,2,2t,42,50,43,2,95.64,49.96,96.72,48.59,True,Croatia,4,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0.2535027325633261,0.11238246725071654,0.46941176470588236,0.05
131357,2,Spain,23839,Daniel Olmo Carvajal,5,Shot,2,2t,28,13,28,20,79.53,32.29,82.41,32.16,True,Croatia,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.36770509591895456,0.15604946154448512,0.05029411764705885,0.05
131357,2,Spain,24827,Robin Aime Robert Le Normand,5,Shot,1,1t,35,8,35,20,98.54,33.18,105.0,30.27,False,Croatia,4,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.05858468110034638,0.5638476065188324,0.02411764705882354,0.17
131357,2,Spain,31404,Lamine Yamal Nasraoui Ebana,5,Shot,1,1t,14,12,14,19,92.3,43.35,101.62,35.67,False,Croatia,4,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0.2090976491726388,0.20701996829429725,0.275,0.07
131357,2,Spain,31404,Lamine Yamal Nasraoui Ebana,5,Shot,2,2t,6,45,6,52,94.16,43.06,101.62,36.93,True,Croatia,4,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0.18238838084296327,0.22176024984983017,0.2664705882352942,0.2
131357,2,Spain,31404,Lamine Yamal Nasraoui Ebana,5,Shot,2,2t,12,15,12,27,77.38,38.83,87.51,37.16,True,Croatia,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.408537504863814,0.14036486932628628,0.1420588235294117,0.03
131357,4,Croatia,6101,Mateo Kovacic,5,Shot,1,1t,29,50,30,2,90.15,33.93,102.02,34.4,True,Spain,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.19413449634393545,0.26630496028630135,0.002058823529411773,0.1
131357,4,Croatia,6101,Mateo Kovacic,5,Shot,1,1t,45,29,45,41,80.72,25.83,105.0,45.32,False,Spain,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.369174273758099,0.14803035223423142,0.24029411764705888,0.04
131357,4,Croatia,7092,Marcelo Brozovic,5,Shot,1,1t,32,52,33,4,87.48,33.85,101.89,34.63,True,Spain,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.23754639041603198,0.2267453854874513,0.004411764705882311,0.07
131357,4,Croatia,7244,Ivan Perisic,5,Shot,2,2t,38,43,38,55,88.22,23.53,91.22,25.96,True,Spain,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2742507483486134,0.17274094972502138,0.3079411764705882,0.04
131357,4,Croatia,7244,Ivan Perisic,5,Shot,2,2t,38,51,39,3,74.48,23.31,101.89,32.16,True,Spain,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.47842085283497854,0.11668108617838331,0.3144117647058824,0.03
131357,4,Croatia,7244,Ivan Perisic,5,Shot,2,2t,46,46,46,58,94.23,25.61,105.0,27.38,False,Spain,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.17466155024110558,0.23546905403707116,0.24676470588235294,0.08
131357,4,Croatia,7248,Andrej Kramaric,5,Shot,1,1t,44,17,44,29,74.93,37.71,105.0,23.67,False,Spain,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4452581290836528,0.130844826116593,0.10911764705882356,0.04
131357,4,Croatia,8950,Ante Budimir,5,Shot,1,1t,21,46,21,58,93.04,32.44,105.0,45.45,False,Spain,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.1487982252356433,0.32282707409569394,0.045882352941176534,0.11
131357,4,Croatia,19437,Lovro Majer,5,Shot,1,1t,32,53,33,5,101.44,43.5,105.0,38.09,False,Spain,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.1176483088377768,0.15551915744994654,0.27941176470588236,0.19
131357,4,Croatia,25074,Josko Gvardiol,5,Shot,1,1t,40,46,40,58,99.95,23.38,105.0,39.16,False,Spain,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.1438926638097402,0.15802381949408076,0.3123529411764706,0.07
131357,4,Croatia,25074,Josko Gvardiol,5,Shot,2,2t,4,57,5,9,87.33,20.79,93.87,29.41,True,Spain,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.31137218086374363,0.14638182929331442,0.3885294117647059,0.04
131357,4,Croatia,27428,Josip Stanisic,5,Shot,2,2t,9,27,9,39,98.24,39.72,101.89,37.16,True,Spain,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0.09668027385537678,0.3589269618688356,0.168235294117647,0.11
131358,322,Denmark,7591,Christian Eriksen,5,Shot,1,1t,16,33,16,45,96.61,40.31,105.0,30.64,True,Slovenia,516,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0.12338484720148132,0.311729139104674,0.18558823529411772,0.25
131358,322,Denmark,7591,Christian Eriksen,5,Shot,1,1t,38,58,39,10,96.46,48.92,97.38,45.83,True,Slovenia,516,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0.23219120703586787,0.11940760271502342,0.4388235294117647,0.05
131358,322,Denmark,7591,Christian Eriksen,5,Shot,1,1t,41,40,41,52,76.93,29.4,81.35,31.47,True,Slovenia,516,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.41512581426488304,0.1386078827493413,0.13529411764705887,0.04
131358,322,Denmark,7591,Christian Eriksen,5,Shot,1,1t,42,39,42,51,93.86,28.36,105.0,38.48,False,Slovenia,516,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.15570794472863236,0.28648182827912017,0.16588235294117648,0.1
131358,322,Denmark,7591,Christian Eriksen,5,Shot,2,2t,22,30,22,42,99.73,21.83,105.0,29.83,False,Slovenia,516,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.16831762744144058,0.1277456176063773,0.35794117647058826,0.06
131358,322,Denmark,9556,Andreas Christensen,5,Shot,1,1t,10,28,10,40,91.26,31.85,105.0,34.3,False,Slovenia,516,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.17880537405678204,0.280827309702622,0.06323529411764701,0.1
131358,322,Denmark,10793,Jannik Vestergaard,5,Shot,1,1t,27,57,28,9,98.39,34.89,105.0,41.4,False,Slovenia,516,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.061150114168184604,0.5523008576203267,0.02617647058823531,0.17
131358,322,Denmark,10793,Jannik Vestergaard,5,Shot,2,2t,35,23,35,35,97.65,22.86,102.42,31.7,True,Slovenia,516,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.16968633039259193,0.1734872438234305,0.3276470588235294,0.07
131358,322,Denmark,18562,Jonas Wind,5,Shot,2,2t,25,38,25,50,101.14,35.63,105.0,34.21,False,Slovenia,516,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.020841163937994255,0.787612664627291,0.047941176470588306,0.24
131358,322,Denmark,25397,Morten Hjulmand,5,Shot,2,2t,40,35,40,42,82.28,34.15,102.15,32.28,True,Slovenia,516,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3220764045304215,0.17555536980528877,0.004411764705882311,0.06
131358,516,Slovenia,9064,Andraz Sporar,5,Shot,2,2t,28,52,29,4,100.47,33.7,105.0,27.94,False,Denmark,322,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.026528815722548692,0.7499293454898351,0.008823529411764622,0.47
131358,516,Slovenia,9064,Andraz Sporar,5,Shot,2,2t,33,16,33,28,97.35,33.7,105.0,34.3,False,Denmark,322,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.07718253667031708,0.49238864245257413,0.008823529411764622,0.16
131358,516,Slovenia,9064,Andraz Sporar,5,Shot,2,2t,35,55,36,7,100.25,46.62,102.68,40.72,True,Denmark,322,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0.1719310128237867,0.1113951824398872,0.3711764705882352,0.16
131358,516,Slovenia,12488,Benjamin Verbic,5,Shot,2,2t,42,23,42,35,93.64,37.34,105.0,40.28,False,Denmark,322,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.14521401279786592,0.3200908508509886,0.09823529411764716,0.11
131358,516,Slovenia,23908,Adam Gnezda Cerin,5,Shot,2,2t,20,52,21,4,98.09,33.78,105.0,40.02,False,Denmark,322,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.06511425498345541,0.5378171189272736,0.006470588235294084,0.38
131358,516,Slovenia,27995,Benjamin Sesko,5,Shot,1,1t,15,44,15,56,80.79,37.86,105.0,28.58,False,Denmark,322,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.35126104695532456,0.16086855496347513,0.11352941176470586,0.05
131358,516,Slovenia,27995,Benjamin Sesko,5,Shot,2,2t,30,43,30,55,80.05,35.04,105.0,37.66,False,Denmark,322,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.3586719577471776,0.15971393414372956,0.03058823529411762,0.05
131358,516,Slovenia,30898,Zan Karnicnik,5,Shot,2,2t,44,59,45,11,76.63,48.03,105.0,37.52,False,Denmark,322,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4672301580017318,0.11335491709207246,0.4126470588235294,0.03
131358,516,Slovenia,59411,Erik Janza,5,Shot,1,1t,20,18,20,30,81.68,31.92,105.0,40.37,False,Denmark,322,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333327060427302,0.16977752202612975,0.06117647058823524,0.05
131358,516,Slovenia,59411,Erik Janza,5,Shot,1,1t,20,45,20,57,79.6,25.31,87.38,34.29,True,Denmark,322,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.38913199340042476,0.1410170124390203,0.25558823529411767,0.04
131358,516,Slovenia,59411,Erik Janza,5,Shot,2,2t,31,24,31,36,85.17,20.86,92.94,25.39,True,Denmark,322,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.33943669233404344,0.14093989061712275,0.3864705882352941,0.04
131359,11,Germany,7218,Ilkay Gundogan,5,Shot,1,1t,41,2,41,14,96.79,35.46,102.42,34.4,True,Scotland,462,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0.08828435234704812,0.45246578077737537,0.04294117647058826,0.14
131359,11,Germany,7218,Ilkay Gundogan,5,Shot,2,2t,13,29,13,41,95.42,31.54,97.65,30.9,True,Scotland,462,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.1135139736918879,0.38250033106566383,0.0723529411764706,0.12
131359,11,Germany,7766,Leroy Sane',5,Shot,2,2t,17,57,18,9,92.68,44.85,102.42,35.21,True,Scotland,462,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0.2195988979274096,0.1861559543222053,0.31911764705882356,0.07
131359,11,Germany,7766,Leroy Sane',5,Shot,2,2t,37,50,38,2,86.75,46.76,102.42,34.52,True,Scotland,462,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.31472647953755845,0.14824505570537697,0.3752941176470588,0.04
131359,11,Germany,7766,Leroy Sane',5,Shot,2,2t,40,9,40,21,80.37,37.01,105.0,31.65,False,Scotland,462,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3560965884918622,0.1597293506241051,0.08852941176470583,0.05
131359,11,Germany,8214,Emre Can,5,Shot,2,2t,47,29,47,41,86.03,32.45,105.0,37.43,True,Scotland,462,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2621351793840122,0.20844265672452067,0.04558823529411756,0.06
131359,11,Germany,8755,Antonio Rudiger,5,Shot,2,2t,5,21,5,33,72.43,37.46,102.02,32.28,True,Scotland,462,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4851714651256875,0.12124550114831373,0.10176470588235297,0.04
131359,11,Germany,8755,Antonio Rudiger,5,Shot,2,2t,6,10,6,22,92.68,37.74,96.32,35.32,False,Scotland,462,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.16202851936855203,0.2946139678998424,0.11000000000000006,0.1
131359,11,Germany,9831,Joshua Kimmich,5,Shot,2,2t,11,27,11,39,82.74,46.49,92.68,39.23,True,Scotland,462,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3676613761601194,0.13711158437788037,0.36735294117647066,0.04
131359,11,Germany,13310,Kai Havertz,5,Shot,1,1t,27,14,27,26,87.73,34.73,94.14,32.74,True,Scotland,462,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.23372259141047258,0.22958499082520664,0.021470588235294026,0.04
131359,11,Germany,14216,Niclas Fullkrug,5,Shot,2,2t,22,40,22,52,90.86,31.72,105.0,36.88,True,Scotland,462,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0.18555891877768624,0.27278474134657715,0.0670588235294118,0.1
131359,11,Germany,15741,Maximilian Mittelstadt,5,Shot,2,2t,14,44,14,56,89.77,20.42,91.62,22.74,True,Scotland,462,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.28443728082834907,0.1481282512275705,0.3994117647058823,0.06
131359,11,Germany,15741,Maximilian Mittelstadt,5,Shot,2,2t,20,20,20,32,86.75,22.7,105.0,36.79,False,Scotland,462,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3016691609786553,0.15936474006273935,0.33235294117647063,0.04
131359,11,Germany,15741,Maximilian Mittelstadt,5,Shot,2,2t,34,21,34,33,89.86,20.33,105.0,34.81,False,Scotland,462,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.2843254089654445,0.14738559516442598,0.4020588235294118,0.06
131359,11,Germany,23830,Florian Wirtz,5,Shot,1,1t,9,51,10,3,87.73,34.64,105.0,32.2,True,Scotland,462,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.23366460612655737,0.22967362544073955,0.01882352941176472,0.07
131359,11,Germany,23830,Florian Wirtz,5,Shot,2,2t,12,2,12,14,98.07,43.21,105.0,36.74,False,Scotland,462,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.14009632977657493,0.22105751626321923,0.2708823529411765,0.08
131359,11,Germany,23830,Florian Wirtz,5,Shot,2,2t,14,52,15,4,78.0,29.9,105.0,31.74,False,Scotland,462,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.39667668912109616,0.1446213417263091,0.12058823529411769,0.04
131359,11,Germany,24707,Jamal Musiala,5,Shot,1,1t,18,39,18,51,92.45,30.73,105.0,33.17,True,Scotland,462,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.16355411829028782,0.295270946303859,0.09617647058823528,0.1
131359,11,Germany,43194,Pascal Gross,5,Shot,2,2t,11,4,11,16,85.66,22.97,88.04,25.27,True,Scotland,462,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.31465945799520784,0.1567716441730171,0.3244117647058824,0.04
131360,475,Slovakia,6531,Juraj Kucka,5,Shot,2,2t,39,6,39,18,75.07,17.32,105.0,31.79,False,Ukraine,577,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5097316194822293,0.10197797174732864,0.49058823529411766,0.02
131360,475,Slovakia,7089,Lukas Haraslin,5,Shot,1,1t,9,32,9,44,93.86,21.15,102.42,30.9,True,Ukraine,577,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0.2291888828383265,0.15784691939491258,0.3779411764705883,0.06
131360,475,Slovakia,7089,Lukas Haraslin,5,Shot,1,1t,43,9,43,21,86.9,24.21,101.89,32.05,True,Ukraine,577,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.28724751394084447,0.1717294112529545,0.2879411764705882,0.04
131360,475,Slovakia,9297,Ondrej Duda,5,Shot,1,1t,11,20,11,32,85.69,17.53,105.0,28.21,False,Ukraine,577,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.36530756073581266,0.12074531145730032,0.4844117647058823,0.03
131360,475,Slovakia,9912,Peter Pekarik,5,Shot,2,2t,28,20,28,32,80.26,49.56,93.08,39.46,True,Ukraine,577,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.42783754939843305,0.11614373147136679,0.45764705882352946,0.03
131360,475,Slovakia,10918,Milan Skriniar,5,Shot,2,2t,49,14,49,26,68.3,25.94,77.38,33.2,True,Ukraine,577,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5635488261574011,0.10375995854556082,0.2370588235294117,0.03
131360,475,Slovakia,11865,Laszlo Benes,5,Shot,2,2t,35,52,36,4,91.01,41.78,95.2,37.5,True,Ukraine,577,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.21295268960190028,0.21965689409702058,0.22882352941176473,0.08
131360,475,Slovakia,16819,David Hancko,5,Shot,1,1t,16,25,16,37,85.23,45.18,102.55,33.77,True,Ukraine,577,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.3219420115185215,0.15395989895438222,0.3288235294117647,0.03
131360,475,Slovakia,26390,Ivan Schranz,5,Shot,1,1t,9,59,10,11,101.47,42.21,102.28,35.9,True,Ukraine,577,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0.09800419895680987,0.20398850914792843,0.24147058823529413,0.08
131360,475,Slovakia,26390,Ivan Schranz,5,Shot,1,1t,16,53,17,5,97.2,39.8,105.0,33.36,True,Ukraine,577,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0.110738685400533,0.3384241660750669,0.17058823529411757,0.27
131360,475,Slovakia,26390,Ivan Schranz,5,Shot,2,2t,12,40,12,52,79.05,53.36,87.25,47.09,True,Ukraine,577,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.47904021336422514,0.09919306679210535,0.5694117647058823,0.03
131360,577,Ukraine,7845,Andriy Yarmolenko,5,Shot,1,1t,28,27,28,39,97.39,38.41,105.0,38.82,False,Slovakia,475,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.09570788835867972,0.39545628292818236,0.1297058823529411,0.29
131360,577,Ukraine,10072,Oleksandr Zinchenko,5,Shot,1,1t,42,7,42,19,91.35,59.84,102.42,35.32,True,Slovakia,475,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.42779496901930003,0.0641715827672856,0.7600000000000001,0.01
131360,577,Ukraine,16244,Mykola Shaparenko,5,Shot,2,2t,8,5,8,17,93.32,30.85,105.0,31.28,True,Slovakia,475,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0.1493834426287087,0.31515769064662447,0.09264705882352937,0.11
131360,577,Ukraine,17326,Roman Yaremchuk,5,Shot,2,2t,34,2,34,14,100.09,41.41,105.0,35.08,True,Slovakia,475,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0.09723013732966326,0.27616164873938903,0.21794117647058814,0.24
131360,577,Ukraine,24582,Georgiy Sudakov,5,Shot,2,2t,31,16,31,28,79.79,23.53,94.53,27.45,True,Slovakia,475,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.396484676658322,0.13546086964334483,0.3079411764705882,0.04
131360,577,Ukraine,25840,Oleksandr Tymchyk,5,Shot,1,1t,33,7,33,19,92.56,49.45,105.0,30.34,False,Slovakia,475,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.2751809600845205,0.12888908256228523,0.4544117647058824,0.05
131360,577,Ukraine,26396,Artem Dovbyk,5,Shot,1,1t,27,36,27,48,97.48,24.77,99.77,26.53,True,Slovakia,475,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0.14626695896351588,0.22303483181399408,0.27147058823529413,0.08
